create_date,tweet_id,similarity,like_count,retweet_count,post_text,claim_number,group,hashtag,tweet_user
2020-06-04T17:30:32.000Z,1268596010055581697,0.4578692631699936,927,161,"At least 13 have died since protests/riots began. I hear we want to defund but now we’ve given ppl and govt. reason to FURTHER militarize police force, and give them even more power over us. ‘When you play with violence you are playing the system’s game’ and they will always win. https://t.co/zoR2wOuAEw",165,2,,133489
2020-07-30T14:07:25.000Z,1288838613220962304,0.954265502915968,246,151,"New: Democrat MJ Hegar said 1 in 5 Texans did not have health insurance coverage before the pandemic, and now “nearly 1 in 3 Texans under the age of 65 don’t have access to health care insurance.”

Is that true? (Yes) 

https://t.co/2k3oaoB2ql via @statesman",166,0,,45568
2020-05-07T18:58:41.000Z,1258471331160633345,0.40281745406790337,362,162,"Hey @BrianKempGA 

This is one of your supporters. He’s a murderer. He and his son killed an innocent 25-yr-old Black man going for a jog in your state.

Any comment?

Y’all won’t hold a grand jury until July because of #COVID19.

Yet you opened the state. Just not for JUSTICE. https://t.co/lfJlg0jpLD",167,1,COVID19,71818
2020-05-07T16:34:11.000Z,1258434967043964935,0.4595561246567795,2952,1534,"@realDonaldTrump This is Gregory McMichael, one of the racist murderers of #AhmoudArbery.

He’s pictured with Georgia governor @BrianKempGA, a racist politician who suppresses Black votes, and wearing a Trump hat,supporting the white supremacist in the WH.

No comment yet from Trump or Kemp. https://t.co/SlayUnBYTk",167,1,AhmoudArbery,71818
2020-07-25T03:54:01.000Z,1286872307126775808,0.7974559021578209,3089,1695,The reason no other Country on Earth is having a second wave of Covid is because they aren’t trying to remove a President in November.,168,1,,22118
2020-06-10T20:47:52.000Z,1270819994696396800,0.202992315500284,2838,218,Today is a good day https://t.co/umdpJo39Q7,169,3,,107438
2020-03-01T20:36:49.000Z,1234216043087712256,0.3093907242673468,1145,207,"An incredible start to our Sunday at @ACSupdates!

📺: FOX https://t.co/YWynRxftGB",169,3,,16501
2020-06-11T22:00:00.000Z,1271200539062099968,0.3815648385039423,4483,483,"Guess who is back Saturday? 

@DaleJr returns to the @NASCAR_Xfinity Series at @HomesteadMiami, and we're streaming his in-car camera live on @YouTube!",169,3,,16501
2020-06-14T21:00:12.000Z,1272272652326010880,0.341545884758095,781,109,"UPDATE: The red flag has been displayed due to lightning in the area. 

Stay tuned to FOX for more updates from @HomesteadMiami.",169,3,,16501
2020-06-15T23:02:16.000Z,1272665760503140364,0.5136706604506679,1440,207,".@NASCAR is considering moving numbers to the rear quarter panel of the car for next month's All-Star Race, as a first-time experiment for the Cup Series, per sources.

➖ NASCAR's K&amp;N Series started experimenting with this in 2017 to see if it gives sponsors better branding. https://t.co/Icu2YGfCmp",169,3,,50861
2020-07-30T00:42:37.000Z,1288636079185297419,0.3927979675917992,1225,101,"Is it wrong of me to secretly hope that Donnie gets Covid-19, just to see the reaction of his base?",170,1,,18200
2020-07-23T14:13:01.000Z,1286303305635954699,0.5283419611741749,2411,768,"Tom Ridge looks like the kind of guy that would have Donnie peeing in his Depends as soon as he walked in the room. Trump is a fake tough guy. He is the most fearful man I have ever met. His entire existence is run by self-centered fear, addiction &amp; avarice. @realDonaldTrump https://t.co/7kOqxpuzzC",170,1,,51728
2020-07-22T17:13:58.000Z,1285986456830279680,0.5429927806764865,11578,3458,"Trump says Portland Moms are violent rioters who hate America.
Who is gonna believe that?",170,1,,97380
2020-07-27T12:03:16.000Z,1287720207969136640,0.4704284406960935,16001,5036,"Texas has a decline in new cases as well, and it’s hospital ICUs are at 87% of capacity.  Like Florida, things look better.  Obviously there are still a few hospitals at capacity, but even there things are looking better. https://t.co/DCuIFaykxY",170,1,,97485
2020-07-28T10:48:07.000Z,1288063683009171457,0.3880952375777568,1107,645,"If @realDonaldTrump had tweeted about wearing a mask as much as he tweeted about #hydroxycholorquine over the past 3 months, tens of thousands of Americans would still be alive today. #TrumpGriftsYouDie  #LyingTrump https://t.co/QJkCnuoIH4",170,1,hydroxycholorquine#TrumpGriftsYouDie#LyingTrump,55651
2020-07-18T16:30:01.000Z,1284525844858310661,0.4217482555719645,1384,297,That massive thing wearing a red hat is not the abominable snowman. It’s the abominable President. Playing golf for almost the 300th time in less than four years. @realDonaldTrump does a lot less work than your average retiree. https://t.co/XGKCeVdnOm,170,1,,59227
2020-07-25T17:26:33.000Z,1287076788276002818,0.41979244183586817,10658,4415,"The liberal media is making baseless claims about how the cognitive test I gave @realDonaldTrump was ""too easy."" Well if it's so ""easy"" like they claim, why doesn't @JoeBiden take the test and release his results? I'll gladly administer it. https://t.co/lFGPlx4gUJ",170,1,,132678
2020-07-25T21:27:08.000Z,1287137332462854147,0.4449755460553855,659,454,"#BREAKING

Trump golfs with Brett Favre -- as coronavirus deaths approach 150,000: report 
 https://t.co/1BaVEOibB5",170,1,BREAKING,57956
2020-05-09T09:30:11.000Z,1259053038431621120,0.8739747761806288,479,183,"Jimmy Kimmel roasts VP Mike Pence after he’s caught on hot mic joking about carrying ’empty’ PPE boxes into a nursing home
 https://t.co/FYapjiZTCW",199,1,,57956
2020-07-25T05:37:59.000Z,1286898470717022208,0.17880480879593952,3489,446,Two governments running from hotels. One by @realDonaldTrump the other by @ashokgehlot51. 😂😂 https://t.co/fvhRod63UN,170,1,,132842
2020-05-16T20:22:38.000Z,1261753947548725251,0.5208517041640839,992,125,"If you have had a different experience and/or received a test at the airport, please share.",171,1,,141880
2020-04-04T15:09:42.000Z,1246454908557168641,0.4635273639369012,341,281,"Flights continued this past week, the data show, with passengers traveling from Beijing to Los Angeles, San Francisco and New York, with spotty screening. 
https://t.co/sBPMG3MYB4",171,1,,49966
2020-04-15T00:35:04.000Z,1250221063067197440,0.40824361470155,261,107,"Mike his story was even worse than that: Karem claimed a young random Hispanic boy on the subway asked him “why does the president hate me?” Who believes that? 

Screenshot here, and link to my prior article about it...
https://t.co/GKQdXfCTuW https://t.co/BcOJFy1fYy https://t.co/LmJ3klElkf",171,1,,96671
2020-03-17T21:12:18.000Z,1240023175242661889,0.7994986124594478,745,343,"#DYK: there is a St. Corona? Her remains are in Northern Italy (the site of the first Covid-19 lockdown in EU). What’s more ironic is that St. Corona is one of the patron saints against plagues and epidemics. More 👇

https://t.co/uJOCmGvMxm  H/t @msromany https://t.co/cwO6ml6A18",172,1,DYK,63391
2020-04-28T20:05:03.000Z,1255226545112862722,0.6488196678972066,269,230,"THERE ARE NO COINCIDENCES !!!

CONNECT THE DOTS 

👇🏻👇🏻👇🏻😠😡

Prayer to Saint Corona - To End The Pandemic https://t.co/PTvdxSuNW5 via @YouTube https://t.co/txgglMdycr",172,1,,110524
2020-03-02T21:34:17.000Z,1234592892896923652,0.3104258474831421,12533,2670,"When I voted against the Gulf War in 1991, I thought I'd have a very short political career.

Today, I am proud to help lead bipartisan efforts in Congress to stop endless war.

Our job is to bring progressives and conservatives together to defeat the military industrial complex. https://t.co/EWpxcxzFvG",173,3,,56172
2020-03-21T16:29:21.000Z,1241401522807885836,0.4512288429680762,14654,3624,"Our delivery workers are doing some of the most important jobs in the country right now.

Why the hell aren't they getting the hand sanitizer, protective gear, and paid sick leave they need?

This should not be happening in the United States of America. https://t.co/RlB1i4njTi",173,3,,56172
2020-02-08T20:59:13.000Z,1226249146606276608,0.3798228648117148,5481,1442,"Why does America pay 1,000% more for the exact same prescription drugs as the rest of the world?

It might be for the same reason our top pharmaceutical CEOs make $50 million a year. https://t.co/PDqghoDTqN",229,2,,56172
2020-04-12T20:53:55.000Z,1249440633711984641,0.2908323235192249,6533,1639,"It is beyond insane that corporate hospital administrators gave nurses protective gear only after they were tested positive for coronavirus.

We need emergency labor standards and swift enforcement to protect our frontline medical workers NOW. https://t.co/WSG4eYpheQ",229,2,,56172
2020-03-12T21:59:34.000Z,1238223131204030466,0.4554749342636777,166289,49011,"When we say it's time to provide health care to all our people, we're told we can't afford it.

But if the stock market is in trouble, no problem! The government can just hand out $1.5 trillion to calm bankers on Wall Street. https://t.co/szXeqQmalq",229,2,,56172
2020-02-02T20:39:43.000Z,1224069909996560386,0.5148599125280611,2195,1439,".@AndrewYang hired Tad Devine. 

Devine worked w/ Manafort in Ukraine propping-up Putin backed candidates, including a president who “locked up” his top political rival, which Manafort tried to justify.

Devine was a witness for Manafort in his trial, praised him &amp; Yanukovych. https://t.co/EnvnpJcPaM",173,3,,141401
2020-05-29T18:00:26.000Z,1266429206633857024,0.5592738189221708,66396,7308,It would be great to hear from @BarackObama right now. A friend just suggested he make a joint appearance with George W. Bush. Thoughts?,173,3,,79813
2020-03-01T23:31:39.000Z,1234260041043193856,0.9241486437431308,19935,3349,"Jimmy Carter said he voted for Bernie Sanders 

https://t.co/EQCwhBgTyH via @USATODAY",173,3,,57416
2020-05-23T22:25:17.000Z,1264321528914759681,0.2923596351451373,724,173,"If you could have lunch with one modern day politician, who would you pick? https://t.co/nfCy91Qh5x",173,3,,44282
2020-04-30T03:57:21.000Z,1255707788313079809,0.4098275889928227,15887,4166,"“Poor people work every day. They wash the bodies of people who are sick with fever. They empty the bedpans.  Yet when they get sick, they can’t lie in the bed that they made.” 💔  https://t.co/YP9x4lyVLr",173,3,,122648
2020-04-27T01:58:15.000Z,1254590654556131329,0.2496210896428527,955,100,Name three public figures on the left that you absolutely trust.,173,3,,31070
2020-06-03T22:11:04.000Z,1268304217422192640,0.4895059080046603,1104,240,"Jimmy Carter was the last authentic human being we had as President. The rest have been branded products sold to us on TV, with Trump being basically the culmination: The Shamwow President. #BernieSanders is an authentic leader, a moral leader. Let's get this shit together.",173,3,BernieSanders,50726
2020-02-25T15:08:34.000Z,1232321497114476545,0.7027215997403452,4445,1470,"For all you:

*JFK Democrats 
*Lyndon Johnson Democrats 
*Jimmy Carter Democrats 
*Bill Clinton Democrats 
*Barack Obama Democrats 

When Bernie Sanders speaks out against the Democratic Establishment, he is referring to you. 

He doesn't care about you.",173,3,,121958
2020-07-16T15:39:27.000Z,1283788343520657409,0.7157477122871543,4857,1434,"Ex Game Show Host Chuck Woolery Deletes Twitter Account After Admitting Son Diagnosed Postive with COVID-19.

Karma is a bitch.
 https://t.co/6EwoJNQzKF",205,0,,121958
2020-05-16T06:15:56.000Z,1261540870588858368,,1236,340,"If you're a Trump supporter &amp; took the 1st rd of stimulus checks, congratulations. 

You're a now a socialist. 

You can also thank Democrats for helping you pay your bills. It all started with your favorite amazing Speaker of the House.

Representative Nancy Pelosi. 😉",251,1,,121958
2020-07-15T22:50:57.000Z,1283534547364257793,0.3872303307514138,2284,1096,GOP lawmakers have made it clear with their silence that they don't care about Russian bounties on our servicemembers.,272,1,,121958
2020-07-23T00:39:14.000Z,1286098513969979392,0.3605466308367369,806,517,"Just so we are aware this is “Non-Lethal” Amunition and the result when shot directly at someone instead of ricocheting of the ground.
 @realDonaldTrump @Markfry809 #TrumpsGestapo #TrumpTraitor https://t.co/J7rq3HmV03",174,3,TrumpsGestapo#TrumpTraitor,132542
2020-05-02T19:37:26.000Z,1256669144662994945,0.7527948583122128,506,121,"@voxdotcom Reality:  trump disbanded the Pandemic Response team, defunded the CDC, took out 2/3 of CDC embedded team in Beijing, ignored his own nat’l intelligence reports, and STILL hasn’t used the Federal government to have a coordinated response. ALL him and his incompetent team.",175,1,,64531
2020-05-15T19:49:25.000Z,1261383201404018689,0.7193500041870312,8947,4335,"What's *not* in @PressSec binder? Not only did the Obama-Biden WH leave Trump a response playbook and an NSC pandemic response office (which he dismantled), but we also launched a program LITERALLY called PREDICT that tracked new coronaviruses in China - which Trump got rid of. https://t.co/iHUhtTycTS",175,1,,87974
2020-04-11T00:20:46.000Z,1248767913269645319,0.9176035000550856,5839,3910,"Per order from @GovWhitmer, people in Michigan are now banned from purchasing a new baby car seat in stores. 

This is dangerous and this order needs clarification immediately. #migov #mileg https://t.co/hlWNab6OTY",176,1,migov#mileg,59824
2020-05-12T16:07:21.000Z,1260240155354546177,0.4455614611071418,657,164,"The nation should not return to its normal practice of reacting to fear by bulk-buying #guns and sending anxious people with firearms back to their homes, writes @RaniaBatrice. #COVID19 #coronavirus #DomesticViolence https://t.co/7lsUxZCHP4",177,2,guns#COVID19#coronavirus#DomesticViolence,89144
2020-02-26T01:22:33.000Z,1232476009024278529,1.0,507,155,Corona virus: Florida man arrested for robbery using cough as a weapon https://t.co/nlQ3ICtzml https://t.co/fWjAmojjzb,178,1,,83389
2020-06-26T05:58:16.000Z,1276394327539924995,0.610305308159322,641,250,BBC news spent MUCH more time covering people on the beach story than they did on new Brixton riots which left 20+ police officers injured. Why? Similarly the coverage on the awful George Floyd killing - the coverage was beyond obsessive - but so little mention of police killed.,179,3,,132191
